fact_id,date_key,region_id,category_id,company_sales,total_market_size
1261,2021000,4,7,8395431.0,25440700.0
1262,2021001,4,7,1378011.4,27560227.94
1263,2021002,4,7,5378033.81,23382755.68
1264,2021003,4,7,11623898.19,41513922.1
1265,2021004,4,7,1859334.32,5312383.76
1266,2021005,4,7,6808243.79,40048492.9
1267,2021006,4,7,1583971.81,6599882.56
1268,2021007,4,7,8403494.85,46686082.52
1269,2021008,4,7,14169532.49,44279789.04
1270,2021009,4,7,3955224.48,32960203.98
1271,2021010,4,7,4793225.28,39943544.0
1272,2021011,4,7,1219799.36,8131995.72
1273,2021012,4,7,2521811.85,15761324.08
1274,2021013,4,7,7224688.23,60205735.28
1275,2021014,4,7,4894490.47,25760476.16
1276,2021015,4,7,3386620.19,56443669.8
1277,2021016,4,7,602853.63,2232791.24
1278,2021017,4,7,12993156.28,44803987.16
1279,2021018,4,7,12902670.62,51610682.48
1280,2021019,4,7,14506897.21,53729248.94
1281,2021000,5,7,4573445.74,13451311.0
1282,2021001,5,7,6136255.7,17532159.14
1283,2021002,5,7,3253876.56,29580696.0
1284,2021003,5,7,10803078.39,34848639.98
1285,2021004,5,7,2085509.31,17379244.28
1286,2021005,5,7,10145515.02,36233982.2
1287,2021006,5,7,680141.08,3238767.04
1288,2021007,5,7,10952815.83,47620938.38
1289,2021008,5,7,9469114.92,45091023.44
1290,2021009,5,7,2225801.09,18548342.42
1291,2021010,5,7,1764753.34,5042152.4
1292,2021011,5,7,7469307.68,28728106.48
1293,2021012,5,7,3463911.99,31490109.04
1294,2021013,5,7,19995134.51,60591316.7
1295,2021014,5,7,6125124.7,36030145.28
1296,2021015,5,7,6685419.71,55711830.9
1297,2021016,5,7,2752424.92,39320356.04
1298,2021017,5,7,3923034.16,16345975.68
1299,2021018,5,7,10363677.9,64772986.88
1300,2021019,5,7,8432557.35,46847540.84
1301,2021000,6,7,10517367.5,42069470.0
1302,2021001,6,7,11915889.58,45830344.52
1303,2021002,6,7,623734.66,3282814.0
1304,2021003,6,7,1091729.47,5745944.6
1305,2021004,6,7,1209391.23,10994465.72
1306,2021005,6,7,9514410.55,41367002.4
1307,2021006,6,7,9469489.2,36421112.32
1308,2021007,6,7,1536782.61,25613043.44
1309,2021008,6,7,7601104.32,23753451.0
1310,2021009,6,7,10529629.18,33966545.74
1311,2021010,6,7,7924195.12,39620975.6
1312,2021011,6,7,942232.99,4959120.98
1313,2021012,6,7,14482276.58,57929106.32
1314,2021013,6,7,3047202.08,33857800.94
1315,2021014,6,7,7457313.18,22597918.72
1316,2021015,6,7,9526696.25,38106785.0
1317,2021016,6,7,16496969.08,51553028.36
1318,2021017,6,7,5593921.11,32905418.3
1319,2021018,6,7,2108619.66,35143661.04
1320,2021019,6,7,4129232.75,34410272.9
1321,2021000,7,7,4617351.6,38477930.0
1322,2021001,7,7,4426840.1,36890334.2
1323,2021002,7,7,3732624.47,31105203.92
1324,2021003,7,7,9078366.97,41265304.4
1325,2021004,7,7,10886491.53,34020286.04
1326,2021005,7,7,6079783.52,40531890.1
1327,2021006,7,7,13964602.95,53710011.36
1328,2021007,7,7,8606656.83,50627393.12
1329,2021008,7,7,269114.24,2242618.64
1330,2021009,7,7,1512001.69,30240033.76
1331,2021010,7,7,7747515.26,32281313.6
1332,2021011,7,7,6696905.32,33484526.58
1333,2021012,7,7,2278494.66,16274961.84
1334,2021013,7,7,2324645.57,11069740.82
1335,2021014,7,7,15072892.8,50242976.0
1336,2021015,7,7,7063789.92,50455642.3
1337,2021016,7,7,6124471.46,30622357.28
1338,2021017,7,7,4041232.76,19243965.54
1339,2021018,7,7,14831047.43,47842088.48
1340,2021019,7,7,1429491.81,4084262.3
1341,2021000,8,7,244795.88,3497084.0
1342,2021001,8,7,488331.21,3488080.04
1343,2021002,8,7,1216803.95,24336078.96
1344,2021003,8,7,1863644.27,37272885.42
1345,2021004,8,7,6053664.65,17804896.04
1346,2021005,8,7,11369069.85,37896899.5
1347,2021006,8,7,1697862.49,42446562.24
1348,2021007,8,7,12226924.43,47026632.44
1349,2021008,8,7,7388205.46,56832349.72
1350,2021009,8,7,8846454.16,44232270.8
1351,2021010,8,7,4518520.8,23781688.4
1352,2021011,8,7,3367163.62,42089545.26
1353,2021012,8,7,15236852.65,58603279.44
1354,2021013,8,7,5078393.34,15869979.2
1355,2021014,8,7,10340390.91,32313721.6
1356,2021015,8,7,8987327.71,37447198.8
1357,2021016,8,7,7820997.35,43449985.28
1358,2021017,8,7,9458801.07,42994550.32
1359,2021018,8,7,1794975.1,5609297.2
1360,2021019,8,7,3418236.45,21363977.84
1361,2021000,9,7,3449241.18,38324902.0
1362,2021001,9,7,7910629.58,23971604.78
1363,2021002,9,7,8526924.42,47371802.32
1364,2021003,9,7,1755235.7,43880892.56
1365,2021004,9,7,14977719.22,48315223.28
1366,2021005,9,7,7520770.08,39583000.4
1367,2021006,9,7,7958813.44,44215630.24
1368,2021007,9,7,8385451.13,27951503.78
1369,2021008,9,7,4890893.61,40757446.72
1370,2021009,9,7,1096691.0,12185455.56
1371,2021010,9,7,,40593288.8
1372,2021011,9,7,1945980.49,21622005.42
1373,2021012,9,7,3101579.98,44308285.4
1374,2021013,9,7,4725167.09,27795100.52
1375,2021014,9,7,15820561.61,58594672.64
1376,2021015,9,7,1226047.24,17514960.5
1377,2021016,9,7,8178391.75,43044167.12
1378,2021017,9,7,3562603.16,29688359.7
1379,2021018,9,7,14745450.93,67024776.96
1380,2021019,9,7,18135839.47,64770855.26
1381,2021000,10,7,5606507.48,20023241.0
1382,2021001,10,7,948938.18,6326254.52
1383,2021002,10,7,12270840.4,47195540.0
1384,2021003,10,7,7401631.52,35245864.38
1385,2021004,10,7,12402363.29,40007623.52
1386,2021005,10,7,5338490.21,38132072.9
1387,2021006,10,7,565882.3,4352940.8
1388,2021007,10,7,5882413.1,42017236.46
1389,2021008,10,7,7430087.77,24766959.24
1390,2021009,10,7,9381964.73,49378761.74
1391,2021010,10,7,1606494.46,10040590.4
1392,2021011,10,7,6444765.01,24787557.72
1393,2021012,10,7,9230292.46,29775136.96
1394,2021013,10,7,7994552.69,53297017.94
1395,2021014,10,7,12367803.44,36375892.48
1396,2021015,10,7,1863565.63,46589140.7
1397,2021016,10,7,3377417.28,11258057.6
1398,2021017,10,7,4015127.82,26767518.82
1399,2021018,10,7,2756820.61,25062005.52
1400,2021019,10,7,17286646.5,66487101.92
1401,2021000,1,8,3350210.08,47860144.0
1402,2021001,1,8,2390228.93,7469465.42
1403,2021002,1,8,1356313.13,9042087.52
1404,2021003,1,8,607554.29,12151085.76
1405,2021004,1,8,9601836.09,48009180.44
1406,2021005,1,8,11724860.05,37822129.2
1407,2021006,1,8,7543337.7,44372574.72
1408,2021007,1,8,8106475.01,32425900.04
1409,2021008,1,8,2982204.36,8520583.88
1410,2021009,1,8,8322623.88,46236799.34
1411,2021010,1,8,2678504.51,33481306.4
1412,2021011,1,8,3813208.76,42368986.26
1413,2021012,1,8,8604149.86,57360999.08
1414,2021013,1,8,962591.7,24064792.4
1415,2021014,1,8,1829581.52,45739537.92
1416,2021015,1,8,2591771.33,8099285.4
1417,2021016,1,8,4330996.36,43309963.64
1418,2021017,1,8,9820591.13,44639050.58
1419,2021018,1,8,3758022.65,22106015.6
1420,2021019,1,8,365633.53,3656335.34
1421,2021000,2,8,8095456.72,31136372.0
1422,2021001,2,8,640379.28,2001185.24
1423,2021002,2,8,12199320.29,50830501.2
1424,2021003,2,8,13571463.6,46798150.36
1425,2021004,2,8,8085406.52,47561214.8
1426,2021005,2,8,3967601.19,26450674.6
1427,2021006,2,8,4398805.67,54985070.88
1428,2021007,2,8,6443203.73,29287289.66
1429,2021008,2,8,818941.11,20473527.8
1430,2021009,2,8,12414073.36,44335976.28
1431,2021010,2,8,9292685.38,27331427.6
1432,2021011,2,8,2002518.53,16687654.42
1433,2021012,2,8,14845872.79,59383491.16
1434,2021013,2,8,4242797.94,18446947.58
1435,2021014,2,8,14732609.31,43331203.84
1436,2021015,2,8,7633074.17,34695791.7
1437,2021016,2,8,8595773.08,42978865.4
1438,2021017,2,8,13248444.06,63087828.88
1439,2021018,2,8,2268054.81,45361096.24
1440,2021019,2,8,5343684.87,31433440.4
1441,2021000,3,8,2655745.35,17704969.0
1442,2021001,3,8,1809063.51,7537764.62
1443,2021002,3,8,1462340.66,20890580.8
1444,2021003,3,8,9397729.24,42716951.08
1445,2021004,3,8,2127615.64,6447320.12
1446,2021005,3,8,4368858.1,36407150.8
1447,2021006,3,8,12189071.73,55404871.52
1448,2021007,3,8,739461.04,12324350.72
1449,2021008,3,8,5301860.86,29454782.56
1450,2021009,3,8,5183185.32,47119866.5
1451,2021010,3,8,1006047.14,5589150.8
1452,2021011,3,8,15943450.89,59049818.12
1453,2021012,3,8,10183558.01,36369850.04
1454,2021013,3,8,9194418.72,45972093.62
1455,2021014,3,8,2741579.55,19582711.04
1456,2021015,3,8,10683953.38,41092128.4
1457,2021016,3,8,5748936.58,47907804.8
1458,2021017,3,8,2774213.82,25220125.68
1459,2021018,3,8,11206719.17,58982732.48
1460,2021019,3,8,9508014.89,27964749.68
1461,2021000,4,8,3408714.56,21304466.0
1462,2021001,4,8,3912846.61,13974452.18
1463,2021002,4,8,6934306.2,22368729.68
1464,2021003,4,8,4423486.31,13404503.96
1465,2021004,4,8,12266553.12,42298459.04
1466,2021005,4,8,4983966.79,29317451.7
1467,2021006,4,8,9947170.04,32087645.28
1468,2021007,4,8,1603122.4,26718706.64
1469,2021008,4,8,4585281.35,13894791.96
1470,2021009,4,8,9135859.53,26102455.8
1471,2021010,4,8,2390529.1,47810582.0
1472,2021011,4,8,10713745.15,42854980.58
1473,2021012,4,8,812486.15,20312153.84
1474,2021013,4,8,14967754.35,51612946.04
1475,2021014,4,8,4938166.27,16460554.24
1476,2021015,4,8,7654465.19,22513132.9
1477,2021016,4,8,5206727.01,32542043.84
1478,2021017,4,8,11278466.6,49036811.32
1479,2021018,4,8,8615694.31,45345759.52
1480,2021019,4,8,3676128.98,13129032.08
1481,2021000,5,8,14278723.62,49236978.0
1482,2021001,5,8,4030204.22,14393586.5
1483,2021002,5,8,1819427.48,8663940.4
1484,2021003,5,8,8173926.45,32695705.78
1485,2021004,5,8,8833541.8,44167709.0
1486,2021005,5,8,4908503.52,44622759.3
1487,2021006,5,8,2515147.03,16767646.88
1488,2021007,5,8,3922428.36,14527512.44
1489,2021008,5,8,3222192.75,24786098.08
1490,2021009,5,8,3868749.23,21493051.3
1491,2021010,5,8,2420779.26,16138528.4
1492,2021011,5,8,652150.52,16303763.12
1493,2021012,5,8,918380.65,3532233.28
1494,2021013,5,8,1505608.42,13687349.24
1495,2021014,5,8,8458503.42,30208940.8
1496,2021015,5,8,10731668.51,41275648.1
1497,2021016,5,8,5414679.8,54146798.0
1498,2021017,5,8,3945674.94,12330234.2
1499,2021018,5,8,15437401.7,59374621.92
1500,2021019,5,8,14763892.84,44739069.2
1501,2021000,6,8,1344952.0,8405950.0
1502,2021001,6,8,2635306.21,11457853.1
1503,2021002,6,8,1984978.61,49624465.2
1504,2021003,6,8,1885964.05,7543856.18
1505,2021004,6,8,4072419.28,14042825.12
1506,2021005,6,8,10655854.01,40984053.9
1507,2021006,6,8,2607240.53,26072405.28
1508,2021007,6,8,2613673.52,37338193.1
1509,2021008,6,8,668298.63,3517361.2
1510,2021009,6,8,14175382.59,40501093.1
1511,2021010,6,8,17749704.6,57257111.6
1512,2021011,6,8,10226275.64,30077281.3
1513,2021012,6,8,8832734.21,42060639.08
1514,2021013,6,8,8958936.87,25596962.48
1515,2021014,6,8,10496200.22,45635653.12
1516,2021015,6,8,5697618.43,23740076.8
1517,2021016,6,8,5209722.54,17964560.48
1518,2021017,6,8,3755465.82,37554658.18
1519,2021018,6,8,1697335.56,5475276.0
1520,2021019,6,8,1970719.4,19707194.0
1521,2021000,7,8,2142871.29,30612447.0
1522,2021001,7,8,9688223.43,48441117.14
1523,2021002,7,8,8411357.49,35047322.88
1524,2021003,7,8,1821675.49,8280343.12
1525,2021004,7,8,8916603.48,49536686.0
1526,2021005,7,8,5204420.28,47312911.6
1527,2021006,7,8,13479372.3,39645212.64
1528,2021007,7,8,4967505.7,23654789.06
1529,2021008,7,8,8199291.43,37269506.52
1530,2021009,7,8,9399434.69,39164311.22
1531,2021010,7,8,5884584.72,49038206.0
1532,2021011,7,8,14313982.39,42099948.2
1533,2021012,7,8,6930503.09,43315644.32
1534,2021013,7,8,1390251.97,15447244.16
1535,2021014,7,8,3626121.63,22663260.16
1536,2021015,7,8,3925692.82,56081326.0
1537,2021016,7,8,17345805.88,59813123.72
1538,2021017,7,8,1119222.74,6995142.12
1539,2021018,7,8,22048899.88,62996856.8
1540,2021019,7,8,5262371.38,16975391.54
1541,2021000,8,8,4222111.5,42221115.0
1542,2021001,8,8,220638.99,2206389.86
1543,2021002,8,8,802260.19,7293274.48
1544,2021003,8,8,11473252.52,38244175.08
1545,2021004,8,8,4760816.48,20699202.08
1546,2021005,8,8,1571446.43,19643080.4
1547,2021006,8,8,8807353.47,44036767.36
1548,2021007,8,8,1042214.62,3256920.68
1549,2021008,8,8,571552.67,8165038.08
1550,2021009,8,8,3460663.55,12817272.4
1551,2021010,8,8,655889.26,13117785.2
1552,2021011,8,8,904337.05,15072284.14
1553,2021012,8,8,4585211.11,41683737.36
1554,2021013,8,8,1895688.47,6536856.8
1555,2021014,8,8,556819.92,7954570.24
1556,2021015,8,8,9218458.25,38410242.7
1557,2021016,8,8,1213204.8,4332874.28
1558,2021017,8,8,4869366.42,27052035.66
1559,2021018,8,8,2921908.43,17187696.64
1560,2021019,8,8,5731034.51,21226053.74
1561,2021000,9,8,940089.12,11751114.0
1562,2021001,9,8,485086.41,9701728.28
1563,2021002,9,8,5300925.92,17099761.04
1564,2021003,9,8,1967323.67,39346473.32
1565,2021004,9,8,13021597.14,39459385.28
1566,2021005,9,8,3020487.34,25170727.8
1567,2021006,9,8,10503256.47,36218125.76
1568,2021007,9,8,7278965.13,51992608.1
1569,2021008,9,8,1583720.84,10558138.96
1570,2021009,9,8,10864372.79,45268219.94
1571,2021010,9,8,7605462.13,24533748.8
1572,2021011,9,8,2013287.56,9587083.62
1573,2021012,9,8,7116146.15,54739585.76
1574,2021013,9,8,3802178.32,13110959.72
1575,2021014,9,8,9095909.49,29341643.52
1576,2021015,9,8,1150443.3,4601773.2
1577,2021016,9,8,8429147.06,38314304.84
1578,2021017,9,8,3595843.8,59930729.92
1579,2021018,9,8,8145810.94,29092181.92
1580,2021019,9,8,12927863.37,49722551.42
1581,2021000,10,8,1471517.4,24525290.0
1582,2021001,10,8,7275823.01,31634013.08
1583,2021002,10,8,2962880.2,37036002.56
1584,2021003,10,8,2845025.28,11380101.12
1585,2021004,10,8,5590802.21,22363208.84
1586,2021005,10,8,2271329.66,25236996.2
1587,2021006,10,8,2821833.5,10853205.76
1588,2021007,10,8,7148389.33,44677433.3
1589,2021008,10,8,6786371.26,52202855.84
1590,2021009,10,8,8548720.1,42743600.5
1591,2021010,10,8,8835565.42,31555590.8
1592,2021011,10,8,6540723.3,19237421.48
1593,2021012,10,8,12549914.45,57045065.68
1594,2021013,10,8,2014530.68,16787755.64
1595,2021014,10,8,3351388.9,15233585.92
1596,2021015,10,8,1884645.91,47116147.7
1597,2021016,10,8,11606068.89,42985440.32
1598,2021017,10,8,5783225.46,32129030.34
1599,2021018,10,8,3687633.23,36876332.32
1600,2021019,10,8,1335059.47,4944664.7
1601,2021000,1,9,9480267.5,43092125.0
1602,2021001,1,9,2156011.84,30800169.2
1603,2021002,1,9,1769315.91,35386318.16
1604,2021003,1,9,282892.73,4041324.68
1605,2021004,1,9,3070663.33,51177722.24
1606,2021005,1,9,7780562.99,23577463.6
1607,2021006,1,9,10788822.07,34802651.84
1608,2021007,1,9,6357132.02,33458589.56
1609,2021008,1,9,211385.84,3019797.76
1610,2021009,1,9,1690741.44,6502851.68
1611,2021010,1,9,2158685.44,26983568.0
1612,2021011,1,9,16780043.48,57862218.88
1613,2021012,1,9,2130569.52,21305695.16
1614,2021013,1,9,553015.39,2304230.78
1615,2021014,1,9,16896497.86,48275708.16
1616,2021015,1,9,678474.12,9692487.4
1617,2021016,1,9,7410232.84,28500895.52
1618,2021017,1,9,1525088.77,19063609.58
1619,2021018,1,9,13552495.76,64535694.08
1620,2021019,1,9,3580938.45,22380865.34
1621,2021000,2,9,6455318.76,29342358.0
1622,2021001,2,9,422935.04,2819566.94
1623,2021002,2,9,895016.76,9944630.72
1624,2021003,2,9,2608841.34,52176826.74
1625,2021004,2,9,8321558.68,24475172.6
1626,2021005,2,9,4685542.65,26030792.5
1627,2021006,2,9,2350724.94,6716356.96
1628,2021007,2,9,4416066.1,29440440.68
1629,2021008,2,9,8759341.22,36497255.08
1630,2021009,2,9,10186401.98,50932009.9
1631,2021010,2,9,6553892.63,46813518.8
1632,2021011,2,9,1123427.96,4320876.76
1633,2021012,2,9,2400250.43,14119120.16
1634,2021013,2,9,4161336.06,23118533.66
1635,2021014,2,9,2224631.04,14830873.6
1636,2021015,2,9,9349697.37,42498624.4
1637,2021016,2,9,4484985.84,37374881.96
1638,2021017,2,9,15298675.15,63744479.8
1639,2021018,2,9,6026988.64,54790805.84
1640,2021019,2,9,16731368.6,49209907.64
1641,2021000,3,9,2911536.62,17126686.0
1642,2021001,3,9,5226484.88,15372014.36
1643,2021002,3,9,4053413.6,15590052.32
1644,2021003,3,9,7438154.59,43753850.5
1645,2021004,3,9,3279449.91,12146110.76
1646,2021005,3,9,2298766.61,32839523.0
1647,2021006,3,9,1967912.23,28113031.84
1648,2021007,3,9,1320659.54,33016488.44
1649,2021008,3,9,2682896.04,29809956.0
1650,2021009,3,9,10974503.13,33256070.1
1651,2021010,3,9,4749898.19,18268839.2
1652,2021011,3,9,1979740.4,15228772.32
1653,2021012,3,9,5464893.1,16560282.12
1654,2021013,3,9,2437197.56,15232484.72
1655,2021014,3,9,5551849.32,25235678.72
1656,2021015,3,9,9937670.99,29228444.1
1657,2021016,3,9,12986074.42,54108643.4
1658,2021017,3,9,13687736.89,59511899.52
1659,2021018,3,9,786823.04,13113717.36
1660,2021019,3,9,5588385.65,26611360.22
1661,2021000,4,9,13013557.89,41979219.0
1662,2021001,4,9,646231.59,3401218.88
1663,2021002,4,9,1049525.11,26238127.68
1664,2021003,4,9,12711215.95,47078577.6
1665,2021004,4,9,6217358.87,31086794.36
1666,2021005,4,9,2202067.05,6476667.8
1667,2021006,4,9,450950.91,5636886.4
1668,2021007,4,9,2569190.52,42819842.06
1669,2021008,4,9,14414020.43,55438540.12
1670,2021009,4,9,2948319.76,11793279.02
1671,2021010,4,9,12438549.37,40124352.8
1672,2021011,4,9,8577582.28,32990701.08
1673,2021012,4,9,10121194.19,38927669.96
1674,2021013,4,9,9814714.16,35052550.58
1675,2021014,4,9,4683585.42,42578049.28
1676,2021015,4,9,9536012.12,52977845.1
1677,2021016,4,9,10693042.75,44554344.8
1678,2021017,4,9,5959118.91,25909212.64
1679,2021018,4,9,2822936.02,14114680.08
1680,2021019,4,9,9183582.52,39928619.66
1681,2021000,5,9,4114752.95,37406845.0
1682,2021001,5,9,7001076.41,46673842.7
1683,2021002,5,9,2309790.73,6599402.08
1684,2021003,5,9,8622067.81,37487251.34
1685,2021004,5,9,1713727.55,24481822.16
1686,2021005,5,9,649908.83,3610604.6
1687,2021006,5,9,3064806.55,38310081.92
1688,2021007,5,9,5096895.1,36406393.58
1689,2021008,5,9,838427.11,10480338.92
1690,2021009,5,9,2627702.18,13138510.88
1691,2021010,5,9,7180666.53,51290475.2
1692,2021011,5,9,5595208.04,39965771.7
1693,2021012,5,9,5944830.11,49540250.88
1694,2021013,5,9,11135787.92,55678939.58
1695,2021014,5,9,8793509.58,62810782.72
1696,2021015,5,9,2969085.18,59381703.6
1697,2021016,5,9,7912386.42,23271724.76
1698,2021017,5,9,8545577.61,32867606.18
1699,2021018,5,9,6541359.86,65413598.56
1700,2021019,5,9,6746065.83,42162911.42
1701,2021000,6,9,3735430.4,37354304.0
1702,2021001,6,9,8478969.09,49876288.76
1703,2021002,6,9,5566058.96,39757564.0
1704,2021003,6,9,2823249.88,10083035.3
1705,2021004,6,9,7360689.62,24535632.08
1706,2021005,6,9,5809250.88,29046254.4
1707,2021006,6,9,8163986.84,51024917.76
1708,2021007,6,9,3969261.17,56703731.06
1709,2021008,6,9,5715985.27,17321167.48
1710,2021009,6,9,4866948.31,27038601.72
1711,2021010,6,9,5791713.71,17550647.6
1712,2021011,6,9,10883018.41,57279044.24
1713,2021012,6,9,8098332.11,47637247.68
1714,2021013,6,9,1781836.48,6599394.38
1715,2021014,6,9,1136837.68,9473647.36
1716,2021015,6,9,3293837.3,36598192.2
1717,2021016,6,9,16651275.84,61671392.0
1718,2021017,6,9,12738756.37,45495558.48
1719,2021018,6,9,762612.56,19065314.0
1720,2021019,6,9,1665032.82,18500364.68
1721,2021000,7,9,3395962.64,11710216.0
1722,2021001,7,9,5103956.51,31899728.18
1723,2021002,7,9,3492011.42,24942938.72
1724,2021003,7,9,6666170.06,47615500.46
1725,2021004,7,9,6339332.36,48764095.04
1726,2021005,7,9,5293516.51,37810832.2
1727,2021006,7,9,11332165.47,51509843.04
1728,2021007,7,9,6861716.13,25413763.46
1729,2021008,7,9,6505660.83,50043544.84
1730,2021009,7,9,6638709.67,36881720.4
1731,2021010,7,9,11791891.1,56151862.4
1732,2021011,7,9,195475.2,3257920.04
1733,2021012,7,9,224968.89,2249688.88
1734,2021013,7,9,1361285.66,6482312.66
1735,2021014,7,9,1931378.0,10729877.76
1736,2021015,7,9,244221.63,2220196.6
1737,2021016,7,9,5979221.77,22145265.8
1738,2021017,7,9,770850.36,15417007.28
1739,2021018,7,9,556488.69,11129773.84
1740,2021019,7,9,10500588.61,37502102.18
1741,2021000,8,9,4572769.76,28579811.0
1742,2021001,8,9,2095599.23,29937131.9
1743,2021002,8,9,2579612.04,7587094.24
1744,2021003,8,9,5001217.35,38470902.72
1745,2021004,8,9,1079455.15,9813228.68
1746,2021005,8,9,9670728.61,30221026.9
1747,2021006,8,9,7007649.67,50054640.48
1748,2021007,8,9,610574.48,4070496.5
1749,2021008,8,9,6222565.56,18856259.28
1750,2021009,8,9,1639586.42,32791728.3
1751,2021010,8,9,2128590.8,30408440.0
1752,2021011,8,9,2037542.82,22639364.64
1753,2021012,8,9,798861.15,15977222.96
1754,2021013,8,9,7070636.75,32139257.96
1755,2021014,8,9,3803010.09,18109571.84
1756,2021015,8,9,15473103.17,48353447.4
1757,2021016,8,9,3126199.71,12023845.04
1758,2021017,8,9,5642130.58,24531002.54
1759,2021018,8,9,3755735.52,25038236.8
1760,2021019,8,9,3038486.81,9495271.28
1761,2021000,9,9,3207456.69,16881351.0
1762,2021001,9,9,3378930.06,10899774.38
1763,2021002,9,9,2324917.48,8303276.72
1764,2021003,9,9,9211679.6,43865140.96
1765,2021004,9,9,1857543.86,6879792.08
1766,2021005,9,9,13255623.65,53022494.6
1767,2021006,9,9,2781349.01,27813490.08
1768,2021007,9,9,6603809.41,23585033.6
1769,2021008,9,9,5549640.03,29208631.72
1770,2021009,9,9,4655648.22,27386166.0
1771,2021010,9,9,1515933.13,7218729.2
1772,2021011,9,9,6662295.9,41639349.4
1773,2021012,9,9,4711201.99,23556009.96
1774,2021013,9,9,7006776.17,30464244.2
1775,2021014,9,9,4044017.02,40440170.24
1776,2021015,9,9,9194357.27,54084454.5
1777,2021016,9,9,5292784.38,29404357.64
1778,2021017,9,9,17450441.02,60173934.56
1779,2021018,9,9,4239798.14,15702956.08
1780,2021019,9,9,5181036.17,51810361.7
1781,2021000,10,9,3041306.16,12672109.0
1782,2021001,10,9,15634639.69,50434321.58
1783,2021002,10,9,5599436.03,23330983.44
1784,2021003,10,9,17549273.79,51615511.16
1785,2021004,10,9,2330903.87,13711199.24
1786,2021005,10,9,3063420.23,30634202.3
1787,2021006,10,9,14889356.44,46529238.88
1788,2021007,10,9,5924514.15,49370951.24
1789,2021008,10,9,10024925.21,38557404.64
1790,2021009,10,9,3286410.77,10954702.58
1791,2021010,10,9,8597045.82,29644985.6
1792,2021011,10,9,1865208.07,15543400.56
1793,2021012,10,9,7221654.58,21883801.76
1794,2021013,10,9,7740928.46,36861564.08
1795,2021014,10,9,2641681.5,29352016.64
1796,2021015,10,9,17513992.53,56496750.1
1797,2021016,10,9,11861564.09,38263109.96
1798,2021017,10,9,10196304.88,46346840.38
1799,2021018,10,9,2759463.33,17246645.84
1800,2021019,10,9,5141309.57,42844246.4
1801,2021000,1,10,7734039.6,22097256.0
1802,2021001,1,10,705451.01,2939379.2
1803,2021002,1,10,7831447.9,-37292609.04
1804,2021003,1,10,3871726.12,32264384.36
1805,2021004,1,10,14358341.56,46317230.84
1806,2021005,1,10,3611523.25,14446093.0
1807,2021006,1,10,6173646.05,26841939.36
1808,2021007,1,10,1078832.71,8298713.18
1809,2021008,1,10,2252760.45,18773003.76
1810,2021009,1,10,1251166.32,8341108.78
1811,2021010,1,10,8893700.12,46808948.0
1812,2021011,1,10,3411448.08,15506582.18
1813,2021012,1,10,15740118.1,44971766.0
1814,2021013,1,10,6121882.33,29151820.64
1815,2021014,1,10,15876351.03,46695150.08
1816,2021015,1,10,7891736.41,46421978.9
1817,2021016,1,10,2426314.1,20219284.16
1818,2021017,1,10,4098966.51,40989665.1
1819,2021018,1,10,1085069.98,18084499.68
1820,2021019,1,10,7975766.45,26585888.18
1821,2021000,2,10,7571957.58,22945326.0
1822,2021001,2,10,1391355.7,34783892.42
1823,2021002,2,10,4691090.79,27594651.68
1824,2021003,2,10,10488520.53,52442602.66
1825,2021004,2,10,2682804.67,7665156.2
1826,2021005,2,10,4834970.49,43954277.2
1827,2021006,2,10,1212842.12,4492007.84
1828,2021007,2,10,,10913925.62
1829,2021008,2,10,3188212.29,26568435.76
1830,2021009,2,10,550921.4,3672809.3
1831,2021010,2,10,8741730.82,46009109.6
1832,2021011,2,10,7656522.96,28357492.44
1833,2021012,2,10,3660847.41,33280430.96
1834,2021013,2,10,5009462.96,31309143.5
1835,2021014,2,10,10422789.48,40087651.84
1836,2021015,2,10,4268892.92,25111134.8
1837,2021016,2,10,9850723.21,46908205.76
1838,2021017,2,10,1191779.72,7945198.1
1839,2021018,2,10,11999182.49,44441416.64
1840,2021019,2,10,14249507.84,67854799.22
1841,2021000,3,10,6613284.24,27555351.0
1842,2021001,3,10,10087959.19,29670468.2
1843,2021002,3,10,1029803.54,17163392.4
1844,2021003,3,10,3457918.33,10478540.38
1845,2021004,3,10,224473.25,3206760.68
1846,2021005,3,10,4942813.53,16476045.1
1847,2021006,3,10,1886059.22,8981234.4
1848,2021007,3,10,583034.3,11660686.04
1849,2021008,3,10,2314344.76,23143447.6
1850,2021009,3,10,1860508.18,9302540.92
1851,2021010,3,10,9973689.52,49868447.6
1852,2021011,3,10,269749.53,2997217.02
1853,2021012,3,10,862162.12,5747747.48
1854,2021013,3,10,8689669.99,48275944.4
1855,2021014,3,10,9688899.99,40370416.64
1856,2021015,3,10,14905886.71,57330333.5
1857,2021016,3,10,10777456.61,34765989.08
1858,2021017,3,10,1374053.7,34351342.62
1859,2021018,3,10,3866975.36,12084298.0
1860,2021019,3,10,2887166.89,13123485.86
1861,2021000,4,10,1366297.1,4407410.0
1862,2021001,4,10,5055050.82,17431209.74
1863,2021002,4,10,14432537.16,49767369.52
1864,2021003,4,10,997081.66,19941633.14
1865,2021004,4,10,3539813.7,23598758.0
1866,2021005,4,10,8921685.02,31863160.8
1867,2021006,4,10,13370229.62,49519368.96
1868,2021007,4,10,5093341.87,20373367.46
1869,2021008,4,10,2273342.18,15155614.52
1870,2021009,4,10,3445928.03,12306885.82
