fact_id,date_key,region_id,category_id,competitor_id,competitor_sales
6899,2021004,7,9,3,8484952.54
6900,2021004,7,9,4,4666723.89
6901,2021005,7,9,2,2926558.41
6902,2021005,7,9,3,5853116.82
6903,2021005,7,9,4,8779675.24
6904,2021005,7,9,5,8454502.08
6905,2021006,7,9,3,7633758.74
6906,2021006,7,9,4,8035535.51
6907,2021006,7,9,5,3615990.98
6908,2021006,7,9,1,3615990.98
6909,2021007,7,9,4,2411766.15
6910,2021007,7,9,5,1669684.26
6911,2021007,7,9,1,1669684.26
6912,2021007,7,9,2,2968327.57
6913,2021008,7,9,5,8272197.96
6914,2021008,7,9,1,5224546.08
6915,2021008,7,9,2,8272197.96
6916,2021008,7,9,3,9142955.64
6917,2021009,7,9,1,7863182.79
6918,2021009,7,9,2,7560752.68
6919,2021009,7,9,3,3326731.18
6920,2021009,7,9,4,5443741.93
6921,2021010,7,9,2,7541195.12
6922,2021010,7,9,3,3992397.42
6923,2021010,7,9,4,4879596.84
6924,2021010,7,9,5,11533592.54
6925,2021011,7,9,3,275620.04
6926,2021011,7,9,4,306244.48
6927,2021011,7,9,5,489991.17
6928,2021011,7,9,1,704362.31
6929,2021012,7,9,4,485932.8
6930,2021012,7,9,5,242966.4
6931,2021012,7,9,1,404944.0
6932,2021012,7,9,2,283460.8
6933,2021013,7,9,5,972995.13
6934,2021013,7,9,1,870574.59
6935,2021013,7,9,2,1024205.4
6936,2021013,7,9,3,563312.97
6937,2021014,7,9,1,1495744.96
6938,2021014,7,9,2,1847684.95
6939,2021014,7,9,3,1935669.95
6940,2021014,7,9,4,1847684.95
6941,2021015,7,9,2,533513.24
6942,2021015,7,9,3,375435.24
6943,2021015,7,9,4,513753.49
6944,2021015,7,9,5,493993.74
6945,2021016,7,9,3,3394869.25
6946,2021016,7,9,4,4364831.89
6947,2021016,7,9,5,4041511.01
6948,2021016,7,9,1,3233208.81
6949,2021017,7,9,4,2489846.68
6950,2021017,7,9,5,1171692.55
6951,2021017,7,9,1,2343385.11
6952,2021017,7,9,2,3222154.52
6953,2021018,7,9,5,2537588.44
6954,2021018,7,9,1,1480259.92
6955,2021018,7,9,2,2854786.99
6956,2021018,7,9,3,2854786.99
6957,2021019,7,9,1,2160121.09
6958,2021019,7,9,2,5400302.71
6959,2021019,7,9,3,4590257.31
6960,2021019,7,9,4,5400302.71
6961,2021000,8,9,2,3601056.19
6962,2021000,8,9,3,3120915.36
6963,2021000,8,9,4,1920563.3
6964,2021000,8,9,5,1920563.3
6965,2021001,8,9,3,2784153.27
6966,2021001,8,9,4,5289891.21
6967,2021001,8,9,5,5011475.88
6968,2021001,8,9,1,3897814.57
6969,2021002,8,9,4,650972.69
6970,2021002,8,9,5,851271.97
6971,2021002,8,9,1,650972.69
6972,2021002,8,9,2,500748.22
6973,2021003,8,9,5,7698027.64
6974,2021003,8,9,1,5020452.81
6975,2021003,8,9,2,9036815.05
6976,2021003,8,9,3,5355149.66
6977,2021004,8,9,1,1135390.56
6978,2021004,8,9,2,2358118.85
6979,2021004,8,9,3,960715.09
6980,2021004,8,9,4,1659416.97
6981,2021005,8,9,2,3699053.69
6982,2021005,8,9,3,3699053.69
6983,2021005,8,9,4,4726568.61
6984,2021005,8,9,5,2055029.83
6985,2021006,8,9,3,10761747.7
6986,2021006,8,9,4,11192217.61
6987,2021006,8,9,5,3874229.17
6988,2021006,8,9,1,6026578.71
6989,2021007,8,9,4,553587.52
6990,2021007,8,9,5,588186.74
6991,2021007,8,9,1,934178.95
6992,2021007,8,9,2,726583.62
6993,2021008,8,9,5,1263369.37
6994,2021008,8,9,1,3158423.43
6995,2021008,8,9,2,2274064.87
6996,2021008,8,9,3,2779412.62
6997,2021009,8,9,1,8411078.31
6998,2021009,8,9,2,3426735.61
6999,2021009,8,9,3,4049778.44
7000,2021009,8,9,4,6853471.21
7001,2021010,8,9,2,4524775.87
7002,2021010,8,9,3,7352760.79
7003,2021010,8,9,4,6504365.32
7004,2021010,8,9,5,5373171.35
7005,2021011,8,9,3,5356473.67
7006,2021011,8,9,4,2678236.84
7007,2021011,8,9,5,3502309.71
7008,2021011,8,9,1,3296291.49
7009,2021012,8,9,4,1366052.56
7010,2021012,8,9,5,3794590.45
7011,2021012,8,9,1,1669619.8
7012,2021012,8,9,2,2580321.51
7013,2021013,8,9,5,3760293.18
7014,2021013,8,9,1,2506862.12
7015,2021013,8,9,2,3760293.18
7016,2021013,8,9,3,6016469.09
7017,2021014,8,9,1,3290509.2
7018,2021014,8,9,2,2432115.5
7019,2021014,8,9,3,1573721.79
7020,2021014,8,9,4,3433574.82
7021,2021015,8,9,2,6247265.4
7022,2021015,8,9,3,5260855.08
7023,2021015,8,9,4,7562479.17
7024,2021015,8,9,5,5589658.52
7025,2021016,8,9,3,2046458.43
7026,2021016,8,9,4,800788.08
7027,2021016,8,9,5,1423623.25
7028,2021016,8,9,1,889764.53
7029,2021017,8,9,4,2455553.35
7030,2021017,8,9,5,1888887.2
7031,2021017,8,9,1,4155551.83
7032,2021017,8,9,2,1888887.2
7033,2021018,8,9,5,2128250.13
7034,2021018,8,9,1,2128250.13
7035,2021018,8,9,2,2553900.15
7036,2021018,8,9,3,5320625.32
7037,2021019,8,9,1,1678763.96
7038,2021019,8,9,2,1678763.96
7039,2021019,8,9,3,1549628.27
7040,2021019,8,9,4,1162221.2
7041,2021000,9,9,2,2461300.98
7042,2021000,9,9,3,1640867.32
7043,2021000,9,9,4,2598039.92
7044,2021000,9,9,5,1230650.49
7045,2021001,9,9,3,1504168.86
7046,2021001,9,9,4,1128126.65
7047,2021001,9,9,5,1052918.2
7048,2021001,9,9,1,1353751.98
7049,2021002,9,9,4,478268.74
7050,2021002,9,9,5,1434806.22
7051,2021002,9,9,1,956537.48
7052,2021002,9,9,2,1375022.63
7053,2021003,9,9,5,9009899.95
7054,2021003,9,9,1,7970296.11
7055,2021003,9,9,2,3118811.52
7056,2021003,9,9,3,4851484.59
7057,2021004,9,9,1,703114.75
7058,2021004,9,9,2,1104894.61
7059,2021004,9,9,3,1155117.09
7060,2021004,9,9,4,1004449.64
7061,2021005,9,9,2,10737055.16
7062,2021005,9,9,3,9941717.74
7063,2021005,9,9,4,4374355.8
7064,2021005,9,9,5,6362699.35
7065,2021006,9,9,3,3504499.75
7066,2021006,9,9,4,4255463.98
7067,2021006,9,9,5,4505785.39
7068,2021006,9,9,1,2503214.11
7069,2021007,9,9,4,2377371.39
7070,2021007,9,9,5,3396244.84
7071,2021007,9,9,1,2547183.63
7072,2021007,9,9,2,3226432.6
7073,2021008,9,9,5,4495208.42
7074,2021008,9,9,1,3312258.84
7075,2021008,9,9,2,2129309.25
7076,2021008,9,9,3,5204978.17
7077,2021009,9,9,1,5000713.91
7078,2021009,9,9,2,2727662.13
7079,2021009,9,9,3,3182272.49
7080,2021009,9,9,4,5455324.27
7081,2021010,9,9,2,1254615.14
7082,2021010,9,9,3,1368671.06
7083,2021010,9,9,4,1482726.98
7084,2021010,9,9,5,855419.41
7085,2021011,9,9,3,8394492.84
7086,2021011,9,9,4,6995410.7
7087,2021011,9,9,5,3847475.89
7088,2021011,9,9,1,2798164.28
7089,2021012,9,9,4,4334305.83
7090,2021012,9,9,5,3957409.67
7091,2021012,9,9,1,4711201.99
7092,2021012,9,9,2,3392065.43
7093,2021013,9,9,5,6333516.37
7094,2021013,9,9,1,5395217.65
7095,2021013,9,9,2,1876597.44
7096,2021013,9,9,3,5629792.33
7097,2021014,9,9,1,8735076.77
7098,2021014,9,9,2,3275653.79
7099,2021014,9,9,3,4003576.85
7100,2021014,9,9,4,9826961.37
7101,2021015,9,9,2,5835712.64
7102,2021015,9,9,3,10773623.34
7103,2021015,9,9,4,8529118.47
7104,2021015,9,9,5,7182415.56
7105,2021016,9,9,3,4822314.65
7106,2021016,9,9,4,2411157.33
7107,2021016,9,9,5,3616735.99
7108,2021016,9,9,1,5063430.38
7109,2021017,9,9,4,8971933.64
7110,2021017,9,9,5,9826403.51
7111,2021017,9,9,1,5981289.1
7112,2021017,9,9,2,4699584.29
7113,2021018,9,9,5,1260947.37
7114,2021018,9,9,1,2521894.75
7115,2021018,9,9,2,2865789.49
7116,2021018,9,9,3,2980421.06
7117,2021019,9,9,1,4196639.3
7118,2021019,9,9,2,8393278.6
7119,2021019,9,9,3,10258451.62
7120,2021019,9,9,4,4196639.3
7121,2021000,10,9,2,1829852.54
7122,2021000,10,9,3,2118776.62
7123,2021000,10,9,4,1926160.57
7124,2021000,10,9,5,2504008.74
7125,2021001,10,9,3,5567949.1
7126,2021001,10,9,4,9395914.11
7127,2021001,10,9,5,8003926.83
7128,2021001,10,9,1,3827965.01
7129,2021002,10,9,4,2482416.64
7130,2021002,10,9,5,2482416.64
7131,2021002,10,9,1,3368994.01
7132,2021002,10,9,2,3014363.06
7133,2021003,10,9,5,8516559.34
7134,2021003,10,9,1,6131922.73
7135,2021003,10,9,2,7153909.85
7136,2021003,10,9,3,3406623.74
7137,2021004,10,9,1,1820847.26
7138,2021004,10,9,2,3072679.75
7139,2021004,10,9,3,1934650.21
7140,2021004,10,9,4,1934650.21
7141,2021005,10,9,2,6892695.52
7142,2021005,10,9,3,4411325.13
7143,2021005,10,9,4,5238448.59
7144,2021005,10,9,5,2205662.57
7145,2021006,10,9,3,7593571.79
7146,2021006,10,9,4,4429583.54
7147,2021006,10,9,5,5062381.19
7148,2021006,10,9,1,7277172.96
7149,2021007,10,9,4,9123751.79
7150,2021007,10,9,5,9558216.16
7151,2021007,10,9,1,9558216.16
7152,2021007,10,9,2,10861609.27
7153,2021008,10,9,5,5706495.89
7154,2021008,10,9,1,5991820.68
7155,2021008,10,9,2,3709222.33
7156,2021008,10,9,3,3423897.53
7157,2021009,10,9,1,996877.94
7158,2021009,10,9,2,1150243.77
7159,2021009,10,9,3,843512.1
7160,2021009,10,9,4,613463.34
7161,2021010,10,9,2,4630546.75
7162,2021010,10,9,3,2946711.57
7163,2021010,10,9,4,5261984.95
7164,2021010,10,9,5,2525752.77
7165,2021011,10,9,3,2462074.65
7166,2021011,10,9,4,2872420.42
7167,2021011,10,9,5,1641383.1
7168,2021011,10,9,1,1367819.25
7169,2021012,10,9,4,3225672.38
7170,2021012,10,9,5,1906079.13
7171,2021012,10,9,1,3518915.32
7172,2021012,10,9,2,3958779.74
7173,2021013,10,9,5,3785682.63
7174,2021013,10,9,1,4368095.34
7175,2021013,10,9,2,2329650.85
7176,2021013,10,9,3,3494476.27
7177,2021014,10,9,1,4807860.33
7178,2021014,10,9,2,3205240.22
7179,2021014,10,9,3,2136826.81
7180,2021014,10,9,4,7211790.49
7181,2021015,10,9,2,3898275.76
7182,2021015,10,9,3,8966034.24
7183,2021015,10,9,4,10525344.54
7184,2021015,10,9,5,9745689.39
7185,2021016,10,9,3,2112123.67
7186,2021016,10,9,4,5280309.17
7187,2021016,10,9,5,4752278.26
7188,2021016,10,9,1,7128417.38
7189,2021017,10,9,4,9399139.23
7190,2021017,10,9,5,4338064.26
7191,2021017,10,9,1,9760644.59
7192,2021017,10,9,2,6145591.04
7193,2021018,10,9,5,2173077.38
7194,2021018,10,9,1,2317949.2
7195,2021018,10,9,2,2897436.5
7196,2021018,10,9,3,2897436.5
7197,2021019,10,9,1,5278411.16
7198,2021019,10,9,2,7917616.73
7199,2021019,10,9,3,7540587.37
7200,2021019,10,9,4,3016234.95
7197,2021019,10,9,1,3770293.68
7198,2021019,10,9,2,9048704.84
7199,2021019,10,9,3,7917616.73
7200,2021019,10,9,4,4901381.79
7201,2021000,1,10,2,2441746.79
7202,2021000,1,10,3,3590804.1
7203,2021000,1,10,4,3447171.94
7204,2021000,1,10,5,2441746.79
7205,2021001,1,10,3,223392.82
7206,2021001,1,10,4,558482.05
7207,2021001,1,10,5,469124.92
7208,2021001,1,10,1,357428.51
7213,2021003,1,10,5,4826751.9
7214,2021003,1,10,1,7666017.72
7215,2021003,1,10,2,2555339.24
7216,2021003,1,10,3,7382091.14
7217,2021004,1,10,1,2876300.04
7218,2021004,1,10,2,5752600.07
7219,2021004,1,10,3,6072188.96
7220,2021004,1,10,4,6391777.86
7221,2021005,1,10,2,2275259.65
7222,2021005,1,10,3,1516839.77
7223,2021005,1,10,4,2383605.35
7224,2021005,1,10,5,1083456.98
7225,2021006,1,10,3,2273512.26
7226,2021006,1,10,4,3513609.86
7227,2021006,1,10,5,3720292.8
7228,2021006,1,10,1,3926975.73
7229,2021007,1,10,4,1877168.92
7230,2021007,1,10,5,794186.85
7231,2021007,1,10,1,1010783.27
7232,2021007,1,10,2,1010783.27
7233,2021008,1,10,5,1982429.2
7234,2021008,1,10,1,1321619.46
7235,2021008,1,10,2,1982429.2
7236,2021008,1,10,3,2478036.5
7237,2021009,1,10,1,1630686.77
7238,2021009,1,10,2,1701586.19
7239,2021009,1,10,3,1205290.22
7240,2021009,1,10,4,1347089.07
7241,2021010,1,10,2,5308134.7
7242,2021010,1,10,3,9099659.49
7243,2021010,1,10,4,6066439.66
7244,2021010,1,10,5,7583049.58
7245,2021011,1,10,3,2539978.16
7246,2021011,1,10,4,1330464.75
7247,2021011,1,10,5,2177124.14
7248,2021011,1,10,1,2419026.82
7249,2021012,1,10,4,4092430.71
7250,2021012,1,10,5,4384747.19
7251,2021012,1,10,1,5846329.58
7252,2021012,1,10,2,5261696.62
7253,2021013,1,10,5,4605987.66
7254,2021013,1,10,1,5066586.43
7255,2021013,1,10,2,4145388.9
7256,2021013,1,10,3,3684790.13
7257,2021014,1,10,1,4006443.88
7258,2021014,1,10,2,6780135.79
7259,2021014,1,10,3,5239195.84
7260,2021014,1,10,4,3081879.91
7261,2021015,1,10,2,7706048.5
7262,2021015,1,10,3,3853024.25
7263,2021015,1,10,4,8861955.77
7264,2021015,1,10,5,7320746.07
7265,2021016,1,10,3,4626172.22
7266,2021016,1,10,4,4626172.22
7267,2021016,1,10,5,2313086.11
7268,2021016,1,10,1,4270312.81
7269,2021017,1,10,4,8115953.69
7270,2021017,1,10,5,5164697.8
7271,2021017,1,10,1,3320162.87
7272,2021017,1,10,2,3689069.86
7273,2021018,1,10,5,4589846.02
7274,2021018,1,10,1,3229891.64
7275,2021018,1,10,2,2889903.05
7276,2021018,1,10,3,2379920.16
7277,2021019,1,10,1,3535923.13
7278,2021019,1,10,2,3349821.91
7279,2021019,1,10,3,1674910.96
7280,2021019,1,10,4,1674910.96
7281,2021000,2,10,2,3535874.74
7282,2021000,2,10,3,1229869.47
7283,2021000,2,10,4,1998537.89
7284,2021000,2,10,5,2459738.95
7285,2021001,2,10,3,3005328.3
7286,2021001,2,10,4,6010656.61
7287,2021001,2,10,5,4007104.41
7288,2021001,2,10,1,2671402.94
7289,2021002,2,10,4,5267819.0
7290,2021002,2,10,5,4809747.79
7291,2021002,2,10,1,5267819.0
7292,2021002,2,10,2,1832284.87
7293,2021003,2,10,5,7971275.6
7294,2021003,2,10,1,7971275.6
7295,2021003,2,10,2,7551734.78
7296,2021003,2,10,3,10488520.53
7297,2021004,2,10,1,597882.18
7298,2021004,2,10,2,1046293.82
7299,2021004,2,10,3,697529.21
7300,2021004,2,10,4,548058.67
7301,2021005,2,10,2,8997440.54
7302,2021005,2,10,3,10171019.74
7303,2021005,2,10,4,10562212.81
7304,2021005,2,10,5,3520737.6
7305,2021006,2,10,3,786999.77
7306,2021006,2,10,4,524666.52
7307,2021006,2,10,5,295124.91
7308,2021006,2,10,1,721416.46
7313,2021008,2,10,5,2805626.82
7314,2021008,2,10,1,3273231.29
7315,2021008,2,10,2,2338022.35
7316,2021008,2,10,3,4909846.93
7317,2021009,2,10,1,530720.94
7318,2021009,2,10,2,718034.22
7319,2021009,2,10,3,593158.7
7320,2021009,2,10,4,249751.03
7321,2021010,2,10,2,5962780.6
7322,2021010,2,10,3,5217433.03
7323,2021010,2,10,4,6335454.39
7324,2021010,2,10,5,4099411.67
7325,2021011,2,10,3,2070096.95
7326,2021011,2,10,4,4554213.29
7327,2021011,2,10,5,5589261.76
7328,2021011,2,10,1,1863087.25
7329,2021012,2,10,4,5035329.2
7330,2021012,2,10,5,
7331,2021012,2,10,1,2369566.68
7332,2021012,2,10,2,2369566.68
7333,2021013,2,10,5,3944952.08
7334,2021013,2,10,1,6048926.52
7335,2021013,2,10,2,5785929.72
7336,2021013,2,10,3,3681955.28
7337,2021014,2,10,1,8009512.84
7338,2021014,2,10,2,5339675.22
7339,2021014,2,10,3,6822918.34
7340,2021014,2,10,4,4746377.98
7341,2021015,2,10,2,4168448.38
7342,2021015,2,10,3,1875801.77
7343,2021015,2,10,4,3751603.54
7344,2021015,2,10,5,2501069.03
7345,2021016,2,10,3,8523220.99
7346,2021016,2,10,4,7040921.68
7347,2021016,2,10,5,5929197.21
7348,2021016,2,10,1,5188047.56
7349,2021017,2,10,4,1755888.78
7350,2021017,2,10,5,1080546.94
7351,2021017,2,10,1,1080546.94
7352,2021017,2,10,2,607807.65
7353,2021018,2,10,5,4541912.78
7354,2021018,2,10,1,8110558.54
7355,2021018,2,10,2,4866335.12
7356,2021018,2,10,3,5515179.81
7357,2021019,2,10,1,12329217.02
7358,2021019,2,10,2,13937375.76
7359,2021019,2,10,3,4824476.22
7360,2021019,2,10,4,10721058.28
7361,2021000,3,10,2,4188413.35
7362,2021000,3,10,3,4607254.69
7363,2021000,3,10,4,5654358.03
7364,2021000,3,10,5,3560151.35
7365,2021001,3,10,3,2545726.17
7366,2021001,3,10,4,4503977.07
7367,2021001,3,10,5,4503977.07
7368,2021001,3,10,1,3720676.71
7369,2021002,3,10,4,3388053.66
7370,2021002,3,10,5,1452023.0
7371,2021002,3,10,1,2258702.44
7372,2021002,3,10,2,2097366.55
7373,2021003,3,10,5,1263711.97
7374,2021003,3,10,1,1193505.75
7375,2021003,3,10,2,772268.43
7376,2021003,3,10,3,1755155.51
7377,2021004,3,10,1,536811.74
7378,2021004,3,10,2,715748.98
7379,2021004,3,10,3,715748.98
7380,2021004,3,10,4,268405.87
7381,2021005,3,10,2,2652643.26
7382,2021005,3,10,3,2191314.0
7383,2021005,3,10,4,1960649.37
7384,2021005,3,10,5,2421978.63
7385,2021006,3,10,3,1631890.29
7386,2021006,3,10,4,638565.77
7387,2021006,3,10,5,1135228.03
7388,2021006,3,10,1,1064276.28
7389,2021007,3,10,4,1440094.73
7390,2021007,3,10,5,886212.14
7391,2021007,3,10,1,886212.14
7392,2021007,3,10,2,2547859.9
7393,2021008,3,10,5,3124365.43
7394,2021008,3,10,1,4374111.6
7395,2021008,3,10,2,4165820.57
7396,2021008,3,10,3,3957529.54
7397,2021009,3,10,1,1711667.53
7398,2021009,3,10,2,2009348.84
7399,2021009,3,10,3,818623.6
7400,2021009,3,10,4,1860508.19
7401,2021010,3,10,2,3989475.81
7402,2021010,3,10,3,10372637.1
7403,2021010,3,10,4,9973689.52
7404,2021010,3,10,5,9574741.94
7405,2021011,3,10,3,681866.87
7406,2021011,3,10,4,654592.2
7407,2021011,3,10,5,409120.12
7408,2021011,3,10,1,436394.8
7409,2021012,3,10,4,537414.39
7410,2021012,3,10,5,977117.07
7411,2021012,3,10,1,928261.22
7412,2021012,3,10,2,1270252.19
7413,2021013,3,10,5,4750352.93
7414,2021013,3,10,1,4354490.19
7415,2021013,3,10,2,6729666.65
7416,2021013,3,10,3,8708980.37
7417,2021014,3,10,1,3681782.0
7418,2021014,3,10,2,7977194.33
7419,2021014,3,10,3,4909042.66
7420,2021014,3,10,4,6749933.66
7421,2021015,3,10,2,4666689.15
7422,2021015,3,10,3,11454600.63
7423,2021015,3,10,4,11454600.63
7424,2021015,3,10,5,7636400.42
7425,2021016,3,10,3,4557821.17
7426,2021016,3,10,4,5517362.47
7427,2021016,3,10,5,6237018.44
7428,2021016,3,10,1,2158967.92
7429,2021017,3,10,4,4287047.56
7430,2021017,3,10,5,3627501.78
7431,2021017,3,10,1,2638183.11
7432,2021017,3,10,2,7584776.45
7433,2021018,3,10,5,1232598.4
7434,2021018,3,10,1,1068251.94
7435,2021018,3,10,2,657385.81
7436,2021018,3,10,3,1314771.62
7437,2021019,3,10,1,2763806.12
7438,2021019,3,10,2,1125995.09
7439,2021019,3,10,3,1740174.22
7440,2021019,3,10,4,1637811.04
7441,2021000,4,10,2,456166.94
7442,2021000,4,10,3,669044.84
7443,2021000,4,10,4,304111.29
7444,2021000,4,10,5,334522.42
7445,2021001,4,10,3,1856423.84
7446,2021001,4,10,4,1732662.25
7447,2021001,4,10,5,1113854.3
7448,2021001,4,10,1,2970278.14
7449,2021002,4,10,4,9187056.41
7450,2021002,4,10,5,2826786.59
7451,2021002,4,10,1,4240179.88
7452,2021002,4,10,2,2826786.59
7453,2021003,4,10,5,3410019.27
7454,2021003,4,10,1,2273346.18
7455,2021003,4,10,2,1894455.15
7456,2021003,4,10,3,2841682.72
7457,2021004,4,10,1,2607662.76
7458,2021004,4,10,2,3410020.53
7459,2021004,4,10,3,1604715.54
7460,2021004,4,10,4,5014736.08
7461,2021005,4,10,2,5964783.7
7462,2021005,4,10,3,2752977.09
7463,2021005,4,10,4,3211806.61
7464,2021005,4,10,5,4129465.64
7465,2021006,4,10,3,4699388.11
7466,2021006,4,10,4,9398776.23
7467,2021006,4,10,5,3614913.93
7468,2021006,4,10,1,9037284.84
7469,2021007,4,10,4,2750404.61
7470,2021007,4,10,5,3514405.89
7471,2021007,4,10,1,2903204.86
7472,2021007,4,10,2,3361605.63
7473,2021008,4,10,5,2318809.02
7474,2021008,4,10,1,1545872.68
7475,2021008,4,10,2,3220568.09
7476,2021008,4,10,3,2318809.02
7477,2021009,4,10,1,1063314.93
7478,2021009,4,10,2,797486.2
7479,2021009,4,10,3,2038020.29
7480,2021009,4,10,4,1417753.25
7481,2021010,4,10,2,2604058.01
7482,2021010,4,10,3,2232049.72
7483,2021010,4,10,4,3348074.58
7484,2021010,4,10,5,1860041.43
7485,2021011,4,10,3,635470.77
7486,2021011,4,10,4,1129725.81
7487,2021011,4,10,5,1694588.71
7488,2021011,4,10,1,1553372.98
7489,2021012,4,10,4,7867269.94
7490,2021012,4,10,5,2736441.72
7491,2021012,4,10,1,6499049.08
7492,2021012,4,10,2,4788773.01
7493,2021013,4,10,5,5340307.17
7494,2021013,4,10,1,9448235.76
7495,2021013,4,10,2,7394271.46
7496,2021013,4,10,3,4929514.31
7497,2021014,4,10,1,6625489.42
7498,2021014,4,10,2,7015224.09
7499,2021014,4,10,3,6235754.74
7500,2021014,4,10,4,7794693.43
7501,2021015,4,10,2,9367190.37
7502,2021015,4,10,3,7493752.29
7503,2021015,4,10,4,6744377.06
7504,2021015,4,10,5,9741877.98
7505,2021016,4,10,3,8843030.35
7506,2021016,4,10,4,6536152.87
7507,2021016,4,10,5,8074071.19
7508,2021016,4,10,1,6151673.29
7509,2021017,4,10,4,7183395.35
7510,2021017,4,10,5,8979244.19
7511,2021017,4,10,1,6734433.14
7512,2021017,4,10,2,4489622.09
7513,2021018,4,10,5,5635631.8
7514,2021018,4,10,1,10707700.42
7515,2021018,4,10,2,10144137.24
7516,2021018,4,10,3,12398389.96
7517,2021019,4,10,1,2119662.79
7518,2021019,4,10,2,2782057.41
7519,2021019,4,10,3,1457268.17
7520,2021019,4,10,4,3444452.03
7521,2021000,5,10,2,2751585.17
7522,2021000,5,10,3,1693283.18
7523,2021000,5,10,4,4021547.56
7524,2021000,5,10,5,2116603.98
7525,2021001,5,10,3,2746139.59
7526,2021001,5,10,4,1313371.11
7527,2021001,5,10,5,2507344.85
7528,2021001,5,10,1,1432768.48
7529,2021002,5,10,4,1668148.72
7530,2021002,5,10,5,3836742.05
7531,2021002,5,10,1,2168593.33
7532,2021002,5,10,2,1334518.97
7533,2021003,5,10,5,2659984.49
7534,2021003,5,10,1,1828739.34
7535,2021003,5,10,2,2992482.56
7536,2021003,5,10,3,2826233.53
7537,2021004,5,10,1,2077002.25
7538,2021004,5,10,2,2163544.02
7539,2021004,5,10,3,951959.37
7540,2021004,5,10,4,2077002.25
7541,2021005,5,10,2,3873713.14
7542,2021005,5,10,3,5810569.7
7543,2021005,5,10,4,4427100.73
7544,2021005,5,10,5,7470732.48
7545,2021006,5,10,3,7593429.71
7546,2021006,5,10,4,3163929.04
7547,2021006,5,10,5,4113107.76
7548,2021006,5,10,1,4113107.76
7549,2021007,5,10,4,6844430.87
7550,2021007,5,10,5,5058927.16
7551,2021007,5,10,1,4463759.26
7552,2021007,5,10,2,3273423.46
7553,2021008,5,10,5,4148319.42
7554,2021008,5,10,1,11926418.34
7555,2021008,5,10,2,10370798.56
7556,2021008,5,10,3,7778098.92
7557,2021009,5,10,1,1448505.25
7558,2021009,5,10,2,2897010.5
7559,2021009,5,10,3,1303654.73
7560,2021009,5,10,4,1303654.73
7561,2021010,5,10,2,2126691.34
7562,2021010,5,10,3,1595018.5
7563,2021010,5,10,4,3367261.28
7564,2021010,5,10,5,1772242.78
7565,2021011,5,10,3,6852069.58
7566,2021011,5,10,4,7658195.41
7567,2021011,5,10,5,6045943.74
7568,2021011,5,10,1,4030629.16
7569,2021012,5,10,4,5076989.38
7570,2021012,5,10,5,7029677.61
7571,2021012,5,10,1,10153978.76
7572,2021012,5,10,2,5467527.03
7573,2021013,5,10,5,1805062.65
7574,2021013,5,10,1,2045737.67
7575,2021013,5,10,2,2527087.71
7576,2021013,5,10,3,3128775.26
7577,2021014,5,10,1,4015050.41
7578,2021014,5,10,2,5353400.55
7579,2021014,5,10,3,5687988.08
7580,2021014,5,10,4,5353400.55
7581,2021015,5,10,2,1129827.01
7582,2021015,5,10,3,821692.37
7583,2021015,5,10,4,1129827.01
7584,2021015,5,10,5,821692.37
7585,2021016,5,10,3,8082158.99
7586,2021016,5,10,4,4041079.49
7587,2021016,5,10,5,7071889.11
7588,2021016,5,10,1,6398375.87
7589,2021017,5,10,4,930553.18
7590,2021017,5,10,5,2093744.66
7591,2021017,5,10,1,2791659.54
7592,2021017,5,10,2,1861106.36
7593,2021018,5,10,5,13303736.37
7594,2021018,5,10,1,9046540.73
7595,2021018,5,10,2,9046540.73
7596,2021018,5,10,3,4257195.64
7597,2021019,5,10,1,4723269.83
7598,2021019,5,10,2,4198462.07
7599,2021019,5,10,3,10496155.17
7600,2021019,5,10,4,4723269.83
7601,2021000,6,10,2,2046019.12
7602,2021000,6,10,3,2864426.77
7603,2021000,6,10,4,2455222.95
7604,2021000,6,10,5,2318821.67
7605,2021001,6,10,3,3815225.62
7606,2021001,6,10,4,3590800.58
7607,2021001,6,10,5,4937350.8
7608,2021001,6,10,1,3141950.51
7609,2021002,6,10,4,3095575.45
7610,2021002,6,10,5,4048060.2
7611,2021002,6,10,1,4762423.76
7612,2021002,6,10,2,3571817.82
7613,2021003,6,10,5,905107.46
7614,2021003,6,10,1,1253225.72
7615,2021003,6,10,2,626612.86
7616,2021003,6,10,3,974731.12
7617,2021004,6,10,1,6140513.74
7618,2021004,6,10,2,10965203.11
7619,2021004,6,10,3,6579121.86
7620,2021004,6,10,4,5263297.49
7621,2021005,6,10,2,1735315.67
7622,2021005,6,10,3,867657.83
7623,2021005,6,10,4,1067886.56
7624,2021005,6,10,5,1468344.03
7625,2021006,6,10,3,2450369.89
7626,2021006,6,10,4,2561750.34
7627,2021006,6,10,5,2116228.54
7628,2021006,6,10,1,1447945.84
7629,2021007,6,10,4,1929403.3
7630,2021007,6,10,5,857512.58
7631,2021007,6,10,1,1500647.01
7632,2021007,6,10,2,2358159.59
7633,2021008,6,10,5,5130744.13
7634,2021008,6,10,1,8551240.21
7635,2021008,6,10,2,5130744.13
7636,2021008,6,10,3,5472793.74
7637,2021009,6,10,1,2947273.38
7638,2021009,6,10,2,8841820.15
7639,2021009,6,10,3,6262955.94
7640,2021009,6,10,4,4420910.08
7641,2021010,6,10,2,1579469.1
